Timestamp,CO2,Temperature
2023-04-08T07:48:16,1854,23.2
2023-04-08T07:48:46,1864,23.2
2023-04-08T07:49:17,1865,23.2
2023-04-08T07:49:47,1870,23.2
2023-04-08T07:50:17,1876,23.2
2023-04-08T07:50:47,1883,23.2
2023-04-08T07:51:17,1886,23.3
2023-04-08T07:51:47,1889,23.3
2023-04-08T07:52:17,1893,23.3
2023-04-08T07:52:47,1899,23.3
2023-04-08T07:53:17,1906,23.3
2023-04-08T07:53:47,1908,23.4
2023-04-08T07:54:18,1906,23.3
2023-04-08T07:54:48,1897,23.3
2023-04-08T07:55:18,1895,23.3
2023-04-08T07:55:48,1897,23.3
2023-04-08T07:56:18,1903,23.3
2023-04-08T07:56:48,1912,23.2
2023-04-08T07:57:18,1918,23.2
2023-04-08T07:57:48,1920,23.2
2023-04-08T07:58:18,1914,23.1
2023-04-08T07:58:48,1913,23.1
2023-04-08T07:59:19,1908,23.1
2023-04-08T07:59:49,1906,23.1
2023-04-08T08:00:19,1904,23.2
2023-04-08T08:00:49,1911,23.2
2023-04-08T08:01:19,1904,23.2
2023-04-08T08:01:49,1841,23.2
2023-04-08T08:02:19,1849,23.3
2023-04-08T08:02:49,1857,23.3
2023-04-08T08:03:19,1863,23.3
2023-04-08T08:03:49,1870,23.3
2023-04-08T08:04:19,1880,23.3
2023-04-08T08:04:50,1884,23.4
2023-04-08T08:05:20,1886,23.4
2023-04-08T08:05:50,1887,23.3
2023-04-08T08:06:20,1890,23.4
2023-04-08T08:06:50,1903,23.3
2023-04-08T08:07:20,1912,23.3
2023-04-08T08:07:50,1926,23.3
2023-04-08T08:08:20,1928,23.3
2023-04-08T08:08:50,1932,23.3
2023-04-08T08:09:20,1937,23.3
2023-04-08T08:09:51,1938,23.2
2023-04-08T08:10:21,1939,23.2
2023-04-08T08:10:51,1939,23.1
2023-04-08T08:11:21,1942,23.1
2023-04-08T08:11:51,1949,23.1
2023-04-08T08:12:21,1962,23.1
2023-04-08T08:12:51,1956,23.1
2023-04-08T08:13:21,1955,23.0
2023-04-08T08:13:51,1957,23.0
2023-04-08T08:14:21,1955,23.0
2023-04-08T08:14:52,1959,23.1
2023-04-08T08:15:22,1947,23.1
2023-04-08T08:15:52,1912,23.2
2023-04-08T08:16:22,1895,23.2
2023-04-08T08:16:52,1896,23.3
2023-04-08T08:17:22,1902,23.3
2023-04-08T08:17:52,1906,23.3
2023-04-08T08:18:22,1917,23.3
2023-04-08T08:18:52,1933,23.4
2023-04-08T08:19:22,1934,23.3
2023-04-08T08:19:53,1936,23.3
2023-04-08T08:20:23,1938,23.3
2023-04-08T08:20:53,1945,23.4
2023-04-08T08:21:23,1946,23.3
2023-04-08T08:21:53,1961,23.3
2023-04-08T08:22:23,1972,23.3
2023-04-08T08:22:53,1965,23.3
2023-04-08T08:23:23,1970,23.3
2023-04-08T08:23:53,1972,23.3
2023-04-08T08:24:23,1968,23.2
2023-04-08T08:24:54,1970,23.2
2023-04-08T08:25:24,1975,23.2
2023-04-08T08:25:54,1976,23.1
2023-04-08T08:26:24,1979,23.1
2023-04-08T08:26:54,1979,23.1
2023-04-08T08:27:24,1980,23.1
2023-04-08T08:27:54,1982,23.1
2023-04-08T08:28:24,1976,23.1
2023-04-08T08:28:54,1968,23.1
2023-04-08T08:29:24,1890,23.2
2023-04-08T08:29:54,1814,23.2
2023-04-08T08:30:25,1839,23.3
2023-04-08T08:30:55,1850,23.3
2023-04-08T08:31:25,1914,23.3
2023-04-08T08:31:55,1958,23.3
2023-04-08T08:32:25,1974,23.4
2023-04-08T08:32:55,1971,23.4
2023-04-08T08:33:25,1976,23.4
2023-04-08T08:33:55,1973,23.4
2023-04-08T08:34:25,1980,23.4
2023-04-08T08:34:55,1990,23.3
2023-04-08T08:35:26,2001,23.3
2023-04-08T08:35:56,2008,23.3
2023-04-08T08:36:26,2009,23.3
2023-04-08T08:36:56,2007,23.2
2023-04-08T08:37:26,2008,23.2
2023-04-08T08:37:56,2014,23.2
2023-04-08T08:38:26,2022,23.2
2023-04-08T08:38:56,2024,23.2
2023-04-08T08:39:26,2022,23.2
2023-04-08T08:39:56,2029,23.1
2023-04-08T08:40:27,1986,22.8
2023-04-08T08:40:57,1965,22.9
2023-04-08T08:41:27,1976,22.8
2023-04-08T08:41:57,2019,22.9
2023-04-08T08:42:27,2020,22.9
2023-04-08T08:42:57,2010,23.0
2023-04-08T08:43:27,2010,23.0
2023-04-08T08:43:57,2012,23.0
2023-04-08T08:44:27,2002,23.1
2023-04-08T08:44:57,1991,23.2
2023-04-08T08:45:27,1985,23.2
2023-04-08T08:45:58,1985,23.2
2023-04-08T08:46:28,1979,23.2
2023-04-08T08:46:58,1965,23.3
2023-04-08T08:47:28,1974,23.3
2023-04-08T08:47:58,1976,23.3
